abk_bahnhof,Name Haltestelle,lat,lon
ACKS,Ackersand Süd,46.24022851,7.873001818
SURO,Surovas,46.48562999,9.905680006
ST,St-Triphon,46.278799,6.971895899
GTSX,Gütsch,47.0527726,8.296682297
REBR,Reiden Nord,47.24141825,7.968795418
LZTB,Luzern Tiefbahnhof,47.0497788,8.31078261
PALB,Palézieux Est (bif),46.54618183,6.843724903
ALPN,Alp Nouva,46.45383,9.936230005
MONB,Montebello Barriere,46.49158,9.898509995
BGWE,Brugg AG West,47.47709,8.204079997
BURA,"Buchs SG, Rathaus",47.16560048,9.47059289
VILZ,Visp Lonza,46.29470967,7.892662946
SCEN,Schwiedernen,46.16189156,7.794102505
REV,Reverolle,46.54042999,6.43097
DAG,Dagmersellen,47.21755794,7.979025922
LSLE,Lausanne-Flon LEB,46.52046743,6.630340604
BOWS,Boniswil Süd,47.315965,8.186779862
SEG,Segnas,46.69099747,8.82981824
CHXX,"Chur, Postautostation",46.8528884,9.527605973
CHBA,"Chur, Bahnhofplatz",46.8536012,9.530453799
WLBF,"Wattwil, Bahnhof",47.29945634,9.086793052
JTAL,Jakobstal,47.50828752,8.944089847
DFFQ,"Dietfurt, Feldeck",47.34842148,9.079183661
MOLY,"Lausanne, Montelly",46.52182199,6.613560377
SLSS,St-Léonard sous-station,46.25239206,7.422707676
STAW,Stalden West,46.23010366,7.864769795
SLSP,St-Léonard Section Protection,46.25935587,7.442820475
MOEL,Mörel,46.35620868,8.047140483
BITS,Bitsch,46.33605717,8.017223786
RARO,Raron Betriebszentrale Ost,46.30924668,7.832564732
DTGB,Dietikon Güterbahnhof,47.4148226,8.390330633
SGPG,"St. Gallen, Post St. Georgen",47.41826569,9.381243829
ASJH,"Alt St. Johann, Horb",47.18637255,9.267025498
SETS,Sedrun Entlüftungsstollen,46.66247707,8.773280807
LT,Lausanne-Triage,46.52715465,6.539296852
LSAL,Les Salines,46.25484,7.027639996
WSHE,Wallisellen Herti (Vzw),47.41312703,8.571800414
BRTW,Brüttenertunnel Ber. Winterthu,47.45356525,8.685933611
SARO,"Sargans, Rose",47.0510179,9.440577773
SAGU,"Sargans, Gutshof",47.05293394,9.44524405
OFPC,"Oftringen, Perry-Center",47.31170066,7.913510571
ARRE,"Arnegg, Restaurant Ilge",47.44227422,9.255329994
STG,Steg,47.35385246,8.932371769
GIB,Gibswil,47.3137201,8.915510559
ALHI,"Altbüron, Hiltbrunnen",47.17880423,7.881633857
DTLN,Dietlikon Nord (Vzw),47.42208696,8.620575461
RDSO,"Reiden, Sonne",47.24746027,7.97128583
SSMN,Sedrun SMF Nord,46.67097907,8.768409095
CRS,"Crans-s.-S., Grand-Place",46.30614754,7.467952929
EFG,Effingen,47.4765572,8.100683107
ET,"Ettingen, Bahnhof",47.48378,7.546009999
BLG,Baldegg,47.18568896,8.280231508
STOG,Stockgraben (Spw),46.35926044,7.759395203
BRIO,Brusio,46.25931,10.12525999
HGO,Horgen Oberdorf,47.25874981,8.589815821
ILZ,Ilanz,46.77535,9.207439997
RECE,Renens Centre d'Exploitation,46.53464446,6.583981942
VIMG,Visp MGB-bvz,46.29379306,7.88183148
LZSH,Luzern Steghof (Abzw),47.04146,8.309989998
OWT,Oberwinterthur,47.50792233,8.760389196
CELE,Celerina,46.51398,9.858440006
AFCS,"Acla da Fontauna, center sport",46.69973401,8.844596701
LSPD,Lausanne Poste directeur,46.51733741,6.626647351
CHBL,Château-de-Blonay,46.46835,6.891749997
BECA,Bernina Cambrena Blinklicht,46.41546,10.01154
FILE,Filet,46.36050709,8.052681445
COUP,"Courroux, Birse",47.36221408,7.372199293
GRES,Grésaley,46.6432527,6.642170167
NE,Neuchâtel,46.99672679,6.935701694
TRIB,Triboltingen,47.66289596,9.108760541
RBLL,RBL L-Gruppe,47.41608928,8.393731537
DOPP,Doppleschwand-Romoos,47.02825929,8.06764762
DT,Dietikon,47.40578381,8.404988188
TEBF,"Teufen AR, Bahnhof",47.39020179,9.389931399
PUIP,Puidoux Pont,46.50050493,6.777470507
PUIS,Puidoux-Chexbres sous-station,46.49014032,6.762006581
CHGN,Chigny,46.51601999,6.472250001
VIL,Villeneuve VD,46.39837151,6.927003108
SNGH,"Stein SG, Dorf",47.20034117,9.226620103
VUAR,Vuarennes,46.43912,6.910970002
STUW,Stein-Säckingen Unterwerk,47.54160999,7.966076304
GRSA,"Grossdietwil, Sandgruebe",47.17413673,7.883745419
LTP,Lausanne-Triage P1,46.52573288,6.528113039
NYD,Nyon Dépôt,46.38649459,6.237747573
SHAU,Siegershausen,47.610917,9.168260018
ZWIE,Zürich Wiedikon,47.37147723,8.52348544
ZOER,Zürich Oerlikon,47.41153004,8.54413991
GLZB,Glanzenberg,47.39887873,8.420441877
UST,Uster,47.35036901,8.718709159
HURU,Hürlistein Unterwerk,47.42260356,8.665273878
TRLI,Zürich Triemli,47.36499025,8.495379934
ESSL,Esslingen,47.28786,8.709690001
ZUM,Zumikon,47.33169,8.623809998
BRO,Bronschhofen,47.47544438,9.034677875
WWUE,Winterthur Wülflingen,47.50643585,8.680929544
EMB,Embrach-Rorbas,47.52059024,8.587068849
ZTB,Zürich Tiefenbrunnen,47.35012468,8.56138985
SENK,"Sennwald, Kirche",47.26625631,9.507059666
SAT,Sattel-Aegeri,47.07986088,8.62725202
GESO,Genève-Souterraine,46.21143352,6.142649944
TOES,Tössmühle Süd (Vzw),47.46602258,8.706788796
AJPO,"Alt St. Johann, Dorf",47.19322716,9.284009755
RUFU,Rupperswil Frequenzumformerwer,47.40608488,8.105610059
DTFS,Dietfurt Süd,47.33437125,9.080487911
DTSS,Dietikon Schöneggstrasse,47.40196131,8.400988158
RTRW,Rothrist West (Abzw),47.30160722,7.866068814
KER,Kerns-Kägiswil,46.90991469,8.260257147
ZASO,Zürich Altstetten Ost (Abzw),47.39056837,8.495085568
SANO,Sargans Nord,47.04485861,9.446306374
HAEW,Häggenschwil-Winden,47.50386332,9.358722577
BROA,Bronschhofen AMP,47.48126713,9.030928052
FET,Fehraltorf,47.38512281,8.750288115
SGFN,St. Gallen St. Fiden Nord,47.44242647,9.398030912
ABOS,Aarburg-Oftringen Süd (Abzw),47.3135511,7.91691899
RTWE,"Rothrist, Weier",47.29859889,7.873847362
LQUW,Landquart Unterwerk,46.97476483,9.552042372
NIDS,Nidelbad Süd (Abzw),47.30705104,8.544346344
HAF,Hafen Bäch (Spw),47.20072896,8.718852003
ZIZ,Zizers,46.93484,9.559589994
WARI,"Wattwil, Rietwis",47.29552736,9.094156412
RITH,St. Gallen Riethüsli,47.4113799,9.367271388
BOSN,Bonstetten Nord (Abzw),47.3346834,8.466512213
LQRI,Landquart Ried,46.9572,9.560869997
LSN,Lausen,47.47034467,7.759762814
MORO,Mörschwil Ost,47.43172717,9.393920093
AGIP,Monthey Agip (embr),46.28869702,6.935939984
TCHA,Tunnel de Champel,46.18707129,6.154195472
TD,Tann-Dürnten,47.26837759,8.852722726
DSTO,Dietikon Stoffelbach,47.39332506,8.39895722
MOE,Möhlin,47.56185847,7.833862658
STMR,Steinmaur,47.48998676,8.446857774
CHUS,Le Châtelard VS usine,46.06120703,6.958116659
SBGU,Sihlbrugg Unterwerk,47.24248007,8.577484076
OWTU,Oberwinterthur Unterhaltanlage,47.51479983,8.767820222
RTGE,"Rothrist, Gemeindehaus",47.3052661,7.891978277
OFKH,"Oftringen,Kallernhag/Center A1",47.30834442,7.926758011
BUGI,"Grabs, Industrie",47.18124939,9.469471923
ZMUE,Zürich Mülligen,47.39660481,8.470402736
FETI,Fehraltorf Industrie,47.38700351,8.746812543
ETGH,"Ebnat, Gemeindehaus",47.26027397,9.12674902
DI,Dielsdorf,47.48242051,8.459443753
BUD,Buchs-Dällikon,47.45340531,8.435601744
SULB,Sulzbrunn,47.34236231,9.29162631
JON,Jonction (Genève),46.20182682,6.120856525
FUBI,Furet (bif),46.20875416,6.115516004
TALR,Tankanlage Rümlang,47.43666393,8.549484286
SLV,Salvan,46.1216124,7.021049494
CXN,Croix-du-Nant,46.23967,6.927450004
FU,Full,47.60940522,8.196980445
ZVB,Zürich Vorbahnhof,47.38442216,8.516170227
WGRU,Winterthur Grüze Unterwerk,47.49989422,8.751768677
ZBGT,Zürichbergtunnel,47.38172578,8.575003224
SALS,"Sattel, Lutzistrasse",47.07540024,8.623933398
WAWS,"Wattwil, Wis",47.2919003,9.097389312
ZMA,Zürich Manegg,47.33793683,8.519629049
KAET,Zürich Käferbergtunnel Mitte,47.40053683,8.525206486
ZTRS,Zürich Riesbachtunnel Süd,47.3550357,8.559489738
ZSEO,Zürich Seebach Ost (Abzw),47.41884549,8.547362462
FUM,Les Fumeaux,46.11008035,7.064608136
FRET,Les Frêtes,47.05857959,6.725787958
WPOS,Winterthur Post,47.50017107,8.751151651
SEVB,"Sevelen, Büeli",47.11537144,9.490368609
MO,Mosen,47.24429231,8.224159651
NPLI,"Neuchâtel,Place Pury Littorail",46.9894122,6.928188159
TOST,Tössmühle Ost,47.47756,8.706129996
NEVS,Neuchâtel-Vauseyon,46.99090025,6.91638186
SIIN,Siggenthal Industrie,47.5175,8.239990005
BVEM,Barrage du Vieux-Emosson,46.06255457,6.898286355
RM,Rümikon-Mellikon,47.56848447,8.352496704
NGUT,Neugut (Abzw),47.40383,8.603439999
GELF,Gelfingen,47.21355904,8.264824924
DEU,Les Deurres,46.98552471,6.899148429
CP,Corcelles-Peseux,46.98335097,6.883813554
KAAG,Kaiserstuhl AG,47.5664467,8.419162488
SEVR,"Sevelen, Rathaus",47.11921654,9.486092629
RILN,"Riedern GL, Lerchen",47.05342136,9.052084667
ODBW,Oberdorf BL Winkelweg,47.39714,7.748830006
BRNI,Brunni,46.83115941,8.388937714
ROBS,Roggwil-Berg Süd,47.48091,9.393899993
REDF,"Reichenburg, Dorf",47.16932757,8.976505263
DGWE,Degersheim West (Abzw),47.35968999,9.177605988
LSBT,Lichtensteig SOB,47.31962783,9.08335303
ZOEP,Zürich Oerlikon Pumpstation,47.40945781,8.539685781
BELV,Bellevue NE,47.118306,6.864260994
NWWE,Niederwald West,46.43486055,8.188817486
LQGB,Landquart GB,46.96067517,9.556101258
BRTL,Brüttenertunnel,47.43825853,8.653026252
ZST1,Zürich Stadelhofen TC-Raum 1,47.36760808,8.547679053
VILB,"Villmergen, Bahnhof",47.34591563,8.247137058
ZHEB,Zürich Herdern Blockstelle,47.38670228,8.510778922
OFBB,"Oftringen, Bühnenberg-Sonnmatt",47.29883197,7.944666304
ZBST,Zürich Birchsteg (Abzw),47.4081,8.537829995
HGHI,Horgen Hirsacher,47.25757472,8.608895999
ZUEA,Zürich HB Gleisfeld A,47.37908189,8.535853445
VMGI,Villmergen Industrie,47.35933,8.24724
GUEB,Gübsensee,47.39790211,9.316797148
BOVI,"Bouveret, village",46.38422094,6.853791503
ZDGL,Zürich Langstr Dienstgebäude,47.37967156,8.52772107
ZBDZ,Zürich BDZ Kohlendreieck,47.38156929,8.522965677
BGF,Berghof,47.3686376,8.480832566
ZLK,Zürich LängsKanal (2.UG),47.37853046,8.535193194
ZASC,Zürich Altstetten Connex,47.36865179,8.539187189
ODBL,Oberdorf BL,47.39212,7.74891
HOE,Hölstein,47.42742,7.771139995
SPHC,Schopfhalde,47.33045646,9.38652422
MUO,Muolen,47.51762436,9.337092978
EISE,Einsiedeln Gleisende,47.12790711,8.744112569
HW,Horw,47.01748016,8.306992215
GRF,Grüenfeld,47.19829526,8.687288843
WOL,Wollerau,47.19543759,8.725009848
SAM,Samstagern,47.19155249,8.685987116
KAI,Kaiserstuhl OW,46.81436655,8.175524692
LUN,Lungern,46.78635283,8.163564729
AAWS,Aarau AVA,47.39100999,8.052670368
GEUE,Geuensee,47.19530642,8.103960875
RIEL,Rielasingen,47.73368846,8.842136853
BRFO,Brig MGB-fo,46.31903049,7.988362525
WILN,Wilen bei Wollerau,47.19758432,8.734332864
SCHI,Schindellegi-Feusisberg,47.17640928,8.709377816
STBG,Steinerberg,47.05221229,8.585277593
NEU,Neuthal,47.35788762,8.864373051
BAEW,Bäretswil,47.33731918,8.85217498
HEIN,Widen Heinrüti,47.36192528,8.354870634
ERDM,Erdmannlistein,47.34936784,8.312620933
WOBD,Wohlen BDWM-bd,47.34841372,8.270331297
HIT,Hirschthal,47.31988673,8.052822898
MUH,Muhen,47.33878205,8.053265346
BUAG,Buchs AG,47.38973841,8.069588336
IS,Iselle di Trasquera,46.20700858,8.207014072
MUEW,Münster West,46.48504363,8.264455207
BADH,Basel Bad Rbf KH (Abzw),47.58346374,7.601910758
STM,Stammheim,47.6348813,8.788750141
SEU,Seuzach,47.53576698,8.738883431
ZG,Zug,47.17370698,8.515049341
CHAM,Cham,47.17824388,8.457504764
AA,Aarau,47.39135951,8.051273719
CRNY,Tunnel de la Croix Nord,47.39110915,7.131943176
BSAU,Basel Auhafen,47.53866435,7.662021096
SAF,Safenwil,47.3217579,7.983518235
GSAG,Emmenbrücke Gersag,47.07831418,8.27682008
TSBL,Tunnel St-Blaise,47.01605676,6.988303033
STNF,Steinen Frauholzstrasse,47.04385822,8.603035218
GOLO,Goldach Ost,47.47545163,9.479555591
HEIT,Heitersbergtunnel,47.43422179,8.310794855
PORS,Porrentruy Sud,47.41789967,7.080730544
RBG,Rothenburg,47.08918367,8.247561445
STER,St. Erhard-Knutwil,47.18008191,8.074581535
STDG,Staz. della Galleria Sempione,46.27233772,8.093494797
BR,Brig,46.31942271,7.988094739
GAMS,Gamsen SBB,46.3038645,7.940267322
ZGCA,Zug Casino,47.16231813,8.515202729
RSEE,Rotseeweg,47.07502519,8.327744608
CHNN,Chambrelien Nord (bif),46.96842108,6.813550934
BSHA,Hagnau (Abzw),47.54153185,7.623030942
IM,Immensee,47.09161866,8.462672036
KUE,Küssnacht am Rigi,47.08359416,8.433517457
SAL,Salgesch,46.30919534,7.578194357
RID,Riddes,46.17251115,7.217854422
PDS,Les Paluds,46.22956931,7.000423085
SHNO,Schaffhausen Nord,47.70855223,8.639531158
LOTO,Lottstetten Ost,47.6397736,8.599922883
QUAD,Quadra,46.74087619,9.404441687
MH,Mühlehorn,47.11784024,9.173018052
MEP,Marin-Epagnier,47.00910689,7.010594791
GESS,Genève sous-station,46.24889989,6.133229812
REST,Reggenschwil Steinachtobel,47.46669258,9.406430017
COTD,Cottendart (embr),46.9712879,6.845696032
RBLT,RBL Tivoli,47.42524893,8.37249056
CABA,Lancy-Bachet,46.17433287,6.129362137
DIET,Dietwil,47.14874075,8.392048442
FREU,Freudenberg,47.15085939,8.452357299
GEC,Les Geneveys-sur-Coffrane,47.01509639,6.853217632
CHN,Chambrelien,46.96710901,6.812256765
NOI,Noiraigue,46.95491961,6.721799144
VERF,Les Verrières-Frontière,46.8991654,6.45900262
LPFR,La Plaine-Frontière,46.17743956,5.990581164
GEPR,Genève-La-Praille,46.18309631,6.125681342
SCHH,Schüpfheim,46.95064736,8.015150589
SY,Satigny,46.21422723,6.037665212
ABOL,Aarburg-Oftringen Längacker,47.33433229,7.908789947
JONN,Jona Nord,47.23156868,8.834956541
RUTS,Rüti ZH Täussitunnel Süd,47.26005183,8.853249772
ASPW,Aspwald (Jona),47.24220475,8.864837845
KLWU,Killwangen-Spreitenbach Uwerk,47.43695323,8.343955429
MUND,Mundbach (Spw),46.30848378,7.947350061
SB,Sandbüchel,47.47536586,9.521668978
WBG,Warmesberg,47.36534372,9.513220567
RITI,Rietli,47.3606993,9.487130041
RBLN,RBL Nord (Abzw),47.42791538,8.369612398
WUER,Würenlos,47.44575947,8.357667806
BRBE,Basel SBB RB Gr E,47.52847319,7.66897988
KRET,Kreuzlibergtunnel,47.46984435,8.305475689
AANT,Aarauer Stadttunnel,47.38986009,8.044931321
HOCT,Hochfluhtunnel,46.98562276,8.612249723
FOTT,Tunnel de Fontelats,47.46948359,7.043082789
RIKT,Rickentunnel,47.22008699,9.033267981
WE,Wettingen,47.45963818,8.316006171
NH,Neuhausen,47.68313341,8.624934546
CCH,Courchavon,47.4397744,7.057645956
CTM,Courtemaîche,47.45586918,7.055380175
CG,Courgenay,47.40522618,7.124205044
DUG,Duggingen,47.45344486,7.603460736
LFN,Laufen,47.41934648,7.502636131
LSB,Liesberg,47.39820526,7.438985278
MRST,Morschach-Tunnel Brunnen (SZ),46.99134101,8.611691056
GEST,Genève-Stade,46.17671359,6.126081827
RUDB,Ruderbach,47.46158888,9.595163096
HEBG,Heerbrugg,47.41039251,9.627248828
STA,Staad SG,47.48052936,9.534451253
RS,Rorschach,47.47800198,9.505141287
RSHF,Rorschach Hafen,47.47858992,9.492923294
GF,Glattfelden,47.54855798,8.52405519
PFZ,Pfäffikon ZH,47.36708624,8.784799698
BSJA,Basel St. Jakob,47.54261315,7.619532292
SOM,Sommerau,47.43902136,7.851481366
TK,Tecknau,47.44576021,7.887618191
IT,Itingen,47.46727872,7.78722598
FRE,Frenkendorf-Füllinsdorf,47.50146999,7.719110532
NHRH,Neuhausen Rheinfall,47.67980493,8.616946472
TLOG,Tunnel des Loges,47.06004714,6.884602114
ZGFR,Zug Fridbach,47.15658114,8.512291782
WEIS,Weissbad,47.31044491,9.435701404
APPZ,Appenzell,47.32853478,9.409529799
LIN,Linthal,46.92556359,8.99779487
NID,Nidfurn-Haslen,46.98589453,9.059276457
LA,Lachen SZ,47.19006843,8.852715189
KIL,Kilchberg ZH,47.32443157,8.548016405
BSGO,Basel SBB GB Ost,47.54260385,7.61574794
KKOW,Kölliken Oberdorf West,47.3246743,8.019083298
GAMU,Gamsen Unterwerk,46.31079148,7.958211138
WFUW,Weinfelden Unterwerk,47.56906661,9.098247132
CHOU,Chiasso Olimpino I,45.82462865,9.048995557
SILB,Silberen (Abzw),47.42135475,8.386977419
HEAB,Herisau AB,47.38983848,9.277053917
LUET,Lütisburg,47.38382862,9.070687125
KAB,Kaltbrunn,47.21798321,9.022431024
SUET,Schützenmatttunnel,47.54966054,7.568408759
STSO,Stein-Säckingen Ost (Abzw),47.53986188,7.954698032
SRBO,Schaffhausen RB Ost (Ende SBB),47.71519578,8.656853981
SMLG,St. Margrethen Landesgrenze,47.44776442,9.657977623
GLBS,Glattbrugg Süd (Abzw),47.42654527,8.558969645
NWGE,Niederweningen (Gleisende),47.51208641,8.367260108
KHF,Kehlhof,47.57218719,9.169779406
BNG,Bussnang,47.55608405,9.084163066
MAE,Märwil,47.53313069,9.06923904
STR,Stein am Rhein,47.65611096,8.855020054
TROG,Trogen Gleisende,47.40768632,9.461912037
KLWW,Killwangen West (Abzw),47.43528976,8.349647686
ZGW,Zug West,47.17370704,8.51504944
ZFN,Zofingen Nord (Abzw),47.29122121,7.940277187
PRW,Pratteln West,47.52562744,7.672040432
PRO,Pratteln Ost (Abzw),47.52260032,7.695621832
PINC,Pino confine,46.10363928,8.756466243
AW,Amriswil,47.55044972,9.302227201
ERL,Erlen,47.55146028,9.226201981
PFU,Pfungen,47.5160384,8.646633942
HUCH,Hünenberg Chämleten,47.16915942,8.449908538
GDMF,Goldau Mühlefluh (Verzw),47.05865967,8.544314632
STE,Steinhausen,47.19458148,8.478436559
KNO,Knonau,47.22026435,8.46673119
MTM,Mettmenstetten,47.24407107,8.457382179
BNZ,Benzenschwil,47.2468515,8.365616895
PIL,Pilatus Kulm,46.97943214,8.255947926
MARE,Les Marécottes,46.11231173,7.011691826
GEBS,"Geschinen, Baschi",46.50082996,8.289311861
GOTP,"Goldau, Tierpark",47.05172712,8.553453032
OBSB,"Obstalden, Bödeli",47.11671035,9.162619152
TUSO,"Turtmann, Soleil",46.30185572,7.704535505
TRUS,Trient usine,46.05832857,6.960261178
PASM,Passmal (B),46.68819634,9.500896989
SPBU,"Speicher, Buchen",47.41135322,9.446664644
ABOA,Aarburg-Oftringen (Abzw),47.32233193,7.904755663
ALIT,Areuse Littorail,46.95449518,6.853056875
CNAL,Colombier NE Allées Littorail,46.96806813,6.869508556
MTGR,"Murgenthal, Rank",47.28232422,7.847715353
ZGME,"Zug, Metalli/Bahnhof",47.17307032,8.516735149
FIMI,"Filzbach, Milchzentrale",47.11941885,9.131732048
TRUB,Trübbach,47.07468822,9.484649255
HLIM,"Oberwil BL, Hüslimatt",47.50654006,7.55526964
GREP,Greppen,47.05618813,8.42683805
BNWE,Bern Weissenbühl,46.93577936,7.430018811
BNBZ,Bern Bümpliz Nord,46.94582924,7.389755688
SWB,Schwäbis,46.76267036,7.619284602
UEA,Uetendorf Allmend,46.77312118,7.594883992
OISH,"Oberwil i.S., Heidenweidli",46.65536016,7.438964221
BWMS,Bern Weyermannshaus (Spw),46.94922224,7.413728375
GAS,Gasel,46.90092801,7.400691912
INS,Ins,46.99983141,7.099561006
BNV,Bern Hochschulstr 6 Gebäude V,46.95015624,7.436990451
LATR,Lattrigen,47.09631133,7.214130202
RD,"Rodersdorf, Station",47.481,7.459070006
MERS,Merligen (See),46.69644091,7.737145714
BNWU,Bern Wylerfeld Unterwerk,46.96733408,7.465569334
OWA,Oberwangen,46.91457109,7.362195655
MAR,Maroggia-Melano,45.93243508,8.973939802
UNZO,Unterzollikofen,46.99173048,7.457009911
BND,Bern Mittelstr 43 Gebäude D,46.9557422,7.435637043
LOGA,Locarno Galleria (incr),46.17178655,8.789979131
WOBO,Worbboden,46.93392908,7.55952527
BK,Brenzikofen,46.81834476,7.61074516
POBR,Ponte Brolla,46.18564,8.753310002
LY,Lyss,47.0763235,7.306301548
NWA,Niederwangen,46.92550708,7.376463531
GAB,Galgenbühl (Agl),46.57038111,7.378218078
MINU,Minusio,46.17400592,8.819566342
BOLD,"Boltigen, Dorf",46.62813746,7.389019296
BWY,Bern Wyler,46.96659792,7.460285364
BNS2,Bern Stellwerk 2,46.95101081,7.44039266
COUR,Courtepin,46.86712,7.122709994
BNHA,Bern Haslerstrasse 30,46.94532546,7.430003017
BHOL,Bern Depot Holligen (Dsta),46.94596932,7.408593064
AEKI,"Aeschi SO, Kirche",47.18127702,7.660292148
GIES,Giessbach See,46.7348271,8.019466933
STPS,Stalvedro portale sud,46.52333132,8.625405746
SMAG,Galleria San Martino,45.98020062,8.95599681
POLD,Pollegio Sud (Dira),46.34571,8.967170002
PON,Pontenet,47.23884832,7.254159258
AFWB,"Affoltern-Weier, Bahnhof",47.06235557,7.749695636
WASM,"Wasen i.E., Stegmatt",47.04453486,7.802334383
TSUD,"Trubschachen, Unterdorf",46.92398698,7.835801792
OLH,Olten Hammer,47.34855516,7.897723972
BLK2,Blindleistungskompensator 2,46.97467852,7.191616512
LIG,Ligerz,47.08376886,7.13515715
MRAB,Meiringen Alpbach,46.72311133,8.190014552
PPSU,Tunnel de Pierre-Pertuis Sud,47.20197559,7.188951583
BELC,Bellinzona Collegamento,46.19969,9.034909995
GOE,Göschenen,46.66581494,8.588808225
WASG,"Wasen i.E., Sparenegg",47.01221679,7.813083902
SEL,Selzach,47.20062403,7.45663504
HWNS,"Huttwil, Schwarzenbach",47.10807753,7.829285861
RUOR,"Rüegsbach, Oberrinderbach",47.06686556,7.709148441
BF,Belfaux CFF,46.81692461,7.106230136
LAV,Lavorgo,46.44090173,8.839747418
AFBA,"Affoltern i.E., Bannholz",47.06594619,7.724809413
TBLP,"Trub, Löwenplatz",46.94253634,7.877495327
BULI,Buchli,47.26363,7.678389998
CORC,Corcelles BE,47.28566541,7.45046312
WEAL,Wengernalp,46.57556149,7.938939613
IWBF,"Interlaken West, Bahnhof",46.68342718,7.851746646
INTR,Intragna,46.17766,8.702270006
RUBH,"Rüegsbach, Bachhaus",47.03917007,7.693259286
TBGS,"Trub, Grundsäge",46.93977761,7.879101392
TBDO,"Trub, Dorf",46.94031747,7.876715478
SPBI,"Schüpbach, Buebenei",46.91844112,7.749928238
DR,Därstetten,46.65871876,7.49569151
ROG,Roggwil-Wynau,47.25163965,7.814916378
BELE,Bellach Industrie,47.20843145,7.495406317
WATT,Wattinger-Tunnel Wassen (UR),46.70633177,8.599075511
BDEY,"Burgdorf, Eybrücke",47.06448677,7.61937128
ROFB,"Röthenbach i.E., Fischbach",46.86024787,7.760581983
THBU,Thalbrücke,47.30842205,7.688271816
SMGS,San Martino Galleria Sud,45.979972,8.955603311
LDAI,Les Daillettes,46.78887876,7.135213586
BDUW,Burgdorf Unterwerk,47.06218733,7.611360219
RUPO,"Rüegsbach, Dorf",47.03487707,7.690239236
FHSS,"Fankhaus (Trub), Schulhaus",46.96690013,7.908179407
FHGG,"Fankhaus (Trub), Gärstengraben",46.96276731,7.90474027
MORS,"Moutier, Rue de Soleure",47.28073266,7.387369916
WENG,Wengen,46.60490198,7.921002917
EGW,Eggwald (Spw),46.69867715,8.593904864
OHD,"Oberhofen a. T., Dorf",46.73123243,7.668379251
SPFU,"Schüpbach, Furen",46.93166755,7.738527761
LABE,"Langnau i.E., Berufsschule",46.9424166,7.7774383
GOSC,"Gohl, Schulhaus Chammershus",46.94178501,7.820999753
WEGG,Winteregg,46.58180491,7.89604778
GOKW,Göschenen Kraftwerk,46.66736322,8.58532665
BOAN,Bodio cunicolo di aggira. nord,46.38006234,8.916719944
KAUW,Kandersteg Unterwerk,46.50264255,7.67436977
ALLI,Allières,46.46982,7.007889997
ROHX,Roches BE,47.29997831,7.38204903
FAWA,Fanelwald,47.00924,7.034650002
NBBF,"Niederbipp, Bahnhof",47.27017648,7.694416835
SOGR,"Solothurn, Grenchenstrasse",47.2118303,7.527557755
OFDH,"Oberfrittenbach, Deckhus",46.97631486,7.79681338
SOAL,"Solothurn, Allmend",47.20938838,7.521297107
SCOE,Schönenwerd SO,47.37142387,8.000158399
LUT,Luterbach-Attisholz,47.21714919,7.58352346
PDAT,Galleria Pardorea,46.48918488,8.76870985
BOWE,Bönigen Werkstätte BLS,46.68847668,7.888614861
BIDO,Biel/Bienne Depot Ost,47.13088526,7.258376068
BKI,Bätterkinden,47.13001999,7.534400006
SIPO,Siporex (embr),46.84008496,6.856707103
GOSH,"Gohl, Schulhaus",46.96089588,7.808522423
BABD,"Bärau, Bäraugrund",46.93777914,7.802545681
LNUB,"Langnau i.E., unt. Beichlenstr",46.94225842,7.794051929
LNCP,"Langnau i.E., Sonnegg",46.94253401,7.783323139
LNLS,"Langnau i.E., Lindenstrasse",46.94259284,7.787670927
